,fecha,valordemanda,Año,Mes,Dia,DiaSemana
3064,2019-05-23,721032.65,2019,5,23,4
3065,2019-05-24,717689.34,2019,5,24,5
3066,2019-05-25,641713.37,2019,5,25,6
3067,2019-05-26,586295.92,2019,5,26,7
3068,2019-05-27,703430.22,2019,5,27,1
3069,2019-05-28,723789.61,2019,5,28,2
3070,2019-05-29,722528.76,2019,5,29,3
3071,2019-05-30,719643.51,2019,5,30,4
3072,2019-05-31,720746.45,2019,5,31,5
3073,2019-06-01,657113.8,2019,6,1,6
3074,2019-06-02,610135.23,2019,6,2,7
3075,2019-06-03,727199.82,2019,6,3,1
3076,2019-06-04,743803.93,2019,6,4,2
3077,2019-06-05,728013.43,2019,6,5,3
3078,2019-06-06,718987.5,2019,6,6,4
3079,2019-06-07,716146.11,2019,6,7,5
3080,2019-06-08,649114.11,2019,6,8,6
3081,2019-06-09,598266.09,2019,6,9,7
3082,2019-06-10,692985.63,2019,6,10,1
3083,2019-06-11,717613.04,2019,6,11,2
3084,2019-06-12,721685.02,2019,6,12,3
3085,2019-06-13,725139.71,2019,6,13,4
3086,2019-06-14,720698.74,2019,6,14,5
3087,2019-06-15,649826.64,2019,6,15,6
3088,2019-06-16,600853.16,2019,6,16,7
3089,2019-06-17,714625.46,2019,6,17,1
3090,2019-06-18,736896.73,2019,6,18,2
3091,2019-06-19,741912.13,2019,6,19,3
3092,2019-06-20,735488.27,2019,6,20,4
3093,2019-06-21,732798.84,2019,6,21,5
3094,2019-06-22,672993.65,2019,6,22,6
3095,2019-06-23,623379.65,2019,6,23,7
3096,2019-06-24,688002.53,2019,6,24,1
3097,2019-06-25,765220.28,2019,6,25,2
3098,2019-06-26,792832.45,2019,6,26,3
3099,2019-06-27,807875.01,2019,6,27,4
3100,2019-06-28,821152.54,2019,6,28,5
3101,2019-06-29,751724.54,2019,6,29,6
3102,2019-06-30,696474.64,2019,6,30,7
3103,2019-07-01,805062.31,2019,7,1,1
3104,2019-07-02,817750.69,2019,7,2,2
3105,2019-07-03,814766.37,2019,7,3,3
3106,2019-07-04,813934.53,2019,7,4,4
3107,2019-07-05,816024.97,2019,7,5,5
3108,2019-07-06,738401.28,2019,7,6,6
3109,2019-07-07,686379.68,2019,7,7,7
3110,2019-07-08,783297.79,2019,7,8,1
3111,2019-07-09,782095.23,2019,7,9,2
3112,2019-07-10,792718.17,2019,7,10,3
3113,2019-07-11,821250.35,2019,7,11,4
3114,2019-07-12,828876.83,2019,7,12,5
3115,2019-07-13,739065.23,2019,7,13,6
3116,2019-07-14,667289.34,2019,7,14,7
3117,2019-07-15,796026.56,2019,7,15,1
3118,2019-07-16,810257.08,2019,7,16,2
3119,2019-07-17,805414.84,2019,7,17,3
3120,2019-07-18,808118.68,2019,7,18,4
3121,2019-07-19,818254.95,2019,7,19,5
3122,2019-07-20,744167.85,2019,7,20,6
3123,2019-07-21,691903.02,2019,7,21,7
3124,2019-07-22,836080.36,2019,7,22,1
3125,2019-07-23,857696.96,2019,7,23,2
3126,2019-07-24,860191.27,2019,7,24,3
3127,2019-07-25,835226.08,2019,7,25,4
3128,2019-07-26,809646.95,2019,7,26,5
3129,2019-07-27,705760.65,2019,7,27,6
3130,2019-07-28,639052.41,2019,7,28,7
3131,2019-07-29,759984.78,2019,7,29,1
3132,2019-07-30,773820.3,2019,7,30,2
3133,2019-07-31,765475.7,2019,7,31,3
3134,2019-08-01,789334.27,2019,8,1,4
3135,2019-08-02,784389.39,2019,8,2,5
3136,2019-08-03,706068.78,2019,8,3,6
3137,2019-08-04,659374.46,2019,8,4,7
3138,2019-08-05,772347.5,2019,8,5,1
3139,2019-08-06,793044.82,2019,8,6,2
3140,2019-08-07,787712.42,2019,8,7,3
3141,2019-08-08,795638.99,2019,8,8,4
3142,2019-08-09,795454.7,2019,8,9,5
3143,2019-08-10,716321.02,2019,8,10,6
3144,2019-08-11,651892.63,2019,8,11,7
3145,2019-08-12,712385.4,2019,8,12,1
3146,2019-08-13,713398.32,2019,8,13,2
3147,2019-08-14,722738.21,2019,8,14,3
3148,2019-08-15,661417.32,2019,8,15,4
3149,2019-08-16,715896.43,2019,8,16,5
3150,2019-08-17,692638.36,2019,8,17,6
3151,2019-08-18,652155.44,2019,8,18,7
3152,2019-08-19,750065.11,2019,8,19,1
3153,2019-08-20,750474.29,2019,8,20,2
3154,2019-08-21,743508.57,2019,8,21,3
3155,2019-08-22,746785.4,2019,8,22,4
3156,2019-08-23,746320.65,2019,8,23,5
3157,2019-08-24,685685.97,2019,8,24,6
3158,2019-08-25,640382.6,2019,8,25,7
3159,2019-08-26,753002.18,2019,8,26,1
3160,2019-08-27,748334.1,2019,8,27,2
3161,2019-08-28,759403.98,2019,8,28,3
3162,2019-08-29,778170.27,2019,8,29,4
3163,2019-08-30,782463.03,2019,8,30,5
3164,2019-08-31,704124.58,2019,8,31,6
3165,2019-09-01,658275.47,2019,9,1,7
3166,2019-09-02,772035.66,2019,9,2,1
3167,2019-09-03,796492.5,2019,9,3,2
3168,2019-09-04,802739.78,2019,9,4,3
3169,2019-09-05,785233.79,2019,9,5,4
3170,2019-09-06,759835.41,2019,9,6,5
3171,2019-09-07,677237.25,2019,9,7,6
3172,2019-09-08,625559.39,2019,9,8,7
3173,2019-09-09,725543.14,2019,9,9,1
3174,2019-09-10,731011.43,2019,9,10,2
3175,2019-09-11,699252.21,2019,9,11,3
3176,2019-09-12,720175.21,2019,9,12,4
3177,2019-09-13,710999.4,2019,9,13,5
3178,2019-09-14,639594.83,2019,9,14,6
3179,2019-09-15,600804.65,2019,9,15,7
3180,2019-09-16,722110.77,2019,9,16,1
3181,2019-09-17,745327.54,2019,9,17,2
3182,2019-09-18,749439.31,2019,9,18,3
3183,2019-09-19,750409.37,2019,9,19,4
3184,2019-09-20,742546.07,2019,9,20,5
3185,2019-09-21,662313.73,2019,9,21,6
3186,2019-09-22,606999.5,2019,9,22,7
3187,2019-09-23,708014.9,2019,9,23,1
3188,2019-09-24,727730.25,2019,9,24,2
3189,2019-09-25,738028.71,2019,9,25,3
3190,2019-09-26,739145.52,2019,9,26,4
3191,2019-09-27,734426.66,2019,9,27,5
3192,2019-09-28,653673.49,2019,9,28,6
3193,2019-09-29,597643.63,2019,9,29,7
3194,2019-09-30,715112.43,2019,9,30,1
3195,2019-10-01,741441.65,2019,10,1,2
3196,2019-10-02,733752.22,2019,10,2,3
3197,2019-10-03,722404.63,2019,10,3,4
3198,2019-10-04,719060.66,2019,10,4,5
3199,2019-10-05,639966.26,2019,10,5,6
3200,2019-10-06,595822.23,2019,10,6,7
3201,2019-10-07,706811.27,2019,10,7,1
3202,2019-10-08,729654.45,2019,10,8,2
3203,2019-10-09,718306.3,2019,10,9,3
3204,2019-10-10,725766.27,2019,10,10,4
3205,2019-10-11,717342.22,2019,10,11,5
3206,2019-10-12,624559.89,2019,10,12,6
3207,2019-10-13,591908.76,2019,10,13,7
3208,2019-10-14,708972.39,2019,10,14,1
3209,2019-10-15,707947.47,2019,10,15,2
3210,2019-10-16,711483.13,2019,10,16,3
3211,2019-10-17,712870.91,2019,10,17,4
3212,2019-10-18,702013.34,2019,10,18,5
3213,2019-10-19,638521.46,2019,10,19,6
3214,2019-10-20,590245.06,2019,10,20,7
3215,2019-10-21,698011.85,2019,10,21,1
3216,2019-10-22,728673.76,2019,10,22,2
3217,2019-10-23,731462.33,2019,10,23,3
3218,2019-10-24,729548.93,2019,10,24,4
3219,2019-10-25,721004.72,2019,10,25,5
3220,2019-10-26,639527.82,2019,10,26,6
3221,2019-10-27,617897.85,2019,10,27,7
3222,2019-10-28,705517.42,2019,10,28,1
3223,2019-10-29,720759.17,2019,10,29,2
3224,2019-10-30,716813.2,2019,10,30,3
3225,2019-10-31,706779.54,2019,10,31,4
3226,2019-11-01,610338.58,2019,11,1,5
3227,2019-11-02,613091.3,2019,11,2,6
3228,2019-11-03,585745.92,2019,11,3,7
3229,2019-11-04,701349.07,2019,11,4,1
3230,2019-11-05,723921.23,2019,11,5,2
3231,2019-11-06,726803.05,2019,11,6,3
3232,2019-11-07,738904.63,2019,11,7,4
3233,2019-11-08,747095.1,2019,11,8,5
3234,2019-11-09,674799.05,2019,11,9,6
3235,2019-11-10,628624.93,2019,11,10,7
3236,2019-11-11,757559.52,2019,11,11,1
3237,2019-11-12,773524.26,2019,11,12,2
3238,2019-11-13,776833.48,2019,11,13,3
3239,2019-11-14,794537.25,2019,11,14,4
3240,2019-11-15,794400.09,2019,11,15,5
3241,2019-11-16,712515.93,2019,11,16,6
3242,2019-11-17,673216.61,2019,11,17,7
3243,2019-11-18,784186.57,2019,11,18,1
3244,2019-11-19,810154.11,2019,11,19,2
3245,2019-11-20,821576.3,2019,11,20,3
3246,2019-11-21,815715.19,2019,11,21,4
3247,2019-11-22,812859.65,2019,11,22,5
3248,2019-11-23,706596.57,2019,11,23,6
3249,2019-11-24,657967.59,2019,11,24,7
3250,2019-11-25,774027.53,2019,11,25,1
3251,2019-11-26,785754.37,2019,11,26,2
3252,2019-11-27,774548.69,2019,11,27,3
3253,2019-11-28,776056.2,2019,11,28,4
3254,2019-11-29,758247.17,2019,11,29,5
3255,2019-11-30,686811.01,2019,11,30,6
3256,2019-12-01,649030.82,2019,12,1,7
3257,2019-12-02,776156.95,2019,12,2,1
3258,2019-12-03,794071.44,2019,12,3,2
3259,2019-12-04,802721.4,2019,12,4,3
3260,2019-12-05,797187.6,2019,12,5,4
3261,2019-12-06,687010.24,2019,12,6,5
3262,2019-12-07,677745.11,2019,12,7,6
3263,2019-12-08,653010.12,2019,12,8,7
3264,2019-12-09,731497.03,2019,12,9,1
3265,2019-12-10,794421.56,2019,12,10,2
3266,2019-12-11,810110.77,2019,12,11,3
3267,2019-12-12,825121.76,2019,12,12,4
3268,2019-12-13,793677.0,2019,12,13,5
3269,2019-12-14,703955.84,2019,12,14,6
3270,2019-12-15,660219.6,2019,12,15,7
3271,2019-12-16,780295.07,2019,12,16,1
3272,2019-12-17,786945.09,2019,12,17,2
3273,2019-12-18,792257.44,2019,12,18,3
3274,2019-12-19,793728.48,2019,12,19,4
3275,2019-12-20,757483.61,2019,12,20,5
3276,2019-12-21,666815.84,2019,12,21,6
3277,2019-12-22,621188.29,2019,12,22,7
3278,2019-12-23,675581.84,2019,12,23,1
3279,2019-12-24,622147.62,2019,12,24,2
3280,2019-12-25,541452.52,2019,12,25,3
3281,2019-12-26,632220.62,2019,12,26,4
3282,2019-12-27,674150.47,2019,12,27,5
3283,2019-12-28,646963.13,2019,12,28,6
3284,2019-12-29,617265.19,2019,12,29,7
3285,2019-12-30,689973.97,2019,12,30,1
3286,2019-12-31,656514.3,2019,12,31,2
3287,2020-01-01,574776.72,2020,1,1,3
3288,2020-01-02,723522.38,2020,1,2,4
3289,2020-01-03,754645.34,2020,1,3,5
3290,2020-01-04,702390.88,2020,1,4,6
3291,2020-01-05,651967.49,2020,1,5,7
3292,2020-01-06,630259.53,2020,1,6,1
3293,2020-01-07,789031.62,2020,1,7,2
3294,2020-01-08,820143.68,2020,1,8,3
3295,2020-01-09,820769.61,2020,1,9,4
3296,2020-01-10,814759.83,2020,1,10,5
3297,2020-01-11,732531.73,2020,1,11,6
3298,2020-01-12,693449.1,2020,1,12,7
3299,2020-01-13,829157.91,2020,1,13,1
3300,2020-01-14,844416.08,2020,1,14,2
3301,2020-01-15,832910.29,2020,1,15,3
3302,2020-01-16,822827.26,2020,1,16,4
3303,2020-01-17,807653.79,2020,1,17,5
3304,2020-01-18,729673.02,2020,1,18,6
3305,2020-01-19,689820.89,2020,1,19,7
3306,2020-01-20,846106.89,2020,1,20,1
3307,2020-01-21,862132.6,2020,1,21,2
3308,2020-01-22,841706.19,2020,1,22,3
3309,2020-01-23,829427.1,2020,1,23,4
3310,2020-01-24,821136.18,2020,1,24,5
3311,2020-01-25,734265.35,2020,1,25,6
3312,2020-01-26,676369.26,2020,1,26,7
3313,2020-01-27,807615.7,2020,1,27,1
3314,2020-01-28,807001.68,2020,1,28,2
3315,2020-01-29,792162.5,2020,1,29,3
3316,2020-01-30,778203.55,2020,1,30,4
3317,2020-01-31,765448.6,2020,1,31,5
3318,2020-02-01,681471.94,2020,2,1,6
3319,2020-02-02,625016.47,2020,2,2,7
3320,2020-02-03,729329.08,2020,2,3,1
3321,2020-02-04,747892.83,2020,2,4,2
3322,2020-02-05,758987.79,2020,2,5,3
3323,2020-02-06,769754.64,2020,2,6,4
3324,2020-02-07,772488.59,2020,2,7,5
3325,2020-02-08,698199.59,2020,2,8,6
3326,2020-02-09,646787.16,2020,2,9,7
3327,2020-02-10,749504.41,2020,2,10,1
3328,2020-02-11,761008.35,2020,2,11,2
3329,2020-02-12,766558.36,2020,2,12,3
3330,2020-02-13,759532.18,2020,2,13,4
3331,2020-02-14,753954.14,2020,2,14,5
3332,2020-02-15,675832.1,2020,2,15,6
3333,2020-02-16,625453.41,2020,2,16,7
3334,2020-02-17,739797.7,2020,2,17,1
3335,2020-02-18,766371.87,2020,2,18,2
3336,2020-02-19,764941.25,2020,2,19,3
3337,2020-02-20,763651.66,2020,2,20,4
3338,2020-02-21,753744.73,2020,2,21,5
3339,2020-02-22,672072.47,2020,2,22,6
3340,2020-02-23,620872.08,2020,2,23,7
3341,2020-02-24,730827.76,2020,2,24,1
3342,2020-02-25,743820.75,2020,2,25,2
3343,2020-02-26,753405.31,2020,2,26,3
3344,2020-02-27,751137.43,2020,2,27,4
3345,2020-02-28,728292.59,2020,2,28,5
3346,2020-02-29,670263.32,2020,2,29,6
3347,2020-03-01,626873.69,2020,3,1,7
3348,2020-03-02,741296.33,2020,3,2,1
3349,2020-03-03,769321.19,2020,3,3,2
3350,2020-03-04,759058.24,2020,3,4,3
3351,2020-03-05,754365.16,2020,3,5,4
3352,2020-03-06,757995.48,2020,3,6,5
3353,2020-03-07,683532.44,2020,3,7,6
3354,2020-03-08,630442.88,2020,3,8,7
3355,2020-03-09,740417.53,2020,3,9,1
3356,2020-03-10,747566.52,2020,3,10,2
3357,2020-03-11,742561.39,2020,3,11,3
3358,2020-03-12,738088.91,2020,3,12,4
3359,2020-03-13,729774.54,2020,3,13,5
3360,2020-03-14,646497.55,2020,3,14,6
3361,2020-03-15,600435.81,2020,3,15,7
3362,2020-03-16,704124.26,2020,3,16,1
3363,2020-03-17,706050.58,2020,3,17,2
3364,2020-03-18,684799.07,2020,3,18,3
3365,2020-03-19,641992.03,2020,3,19,4
3366,2020-03-20,647058.25,2020,3,20,5
3367,2020-03-21,612492.1,2020,3,21,6
3368,2020-03-22,583510.91,2020,3,22,7
3369,2020-03-23,653558.58,2020,3,23,1
3370,2020-03-24,663819.76,2020,3,24,2
3371,2020-03-25,664643.79,2020,3,25,3
3372,2020-03-26,661338.32,2020,3,26,4
3373,2020-03-27,667335.76,2020,3,27,5
3374,2020-03-28,605617.22,2020,3,28,6
3375,2020-03-29,540515.04,2020,3,29,7
3376,2020-03-30,610996.08,2020,3,30,1
3377,2020-03-31,610653.93,2020,3,31,2
3378,2020-04-01,599875.96,2020,4,1,3
3379,2020-04-02,599323.16,2020,4,2,4
3380,2020-04-03,584683.69,2020,4,3,5
3381,2020-04-04,542996.04,2020,4,4,6
3382,2020-04-05,519594.38,2020,4,5,7
3383,2020-04-06,568143.84,2020,4,6,1
3384,2020-04-07,567082.62,2020,4,7,2
3385,2020-04-08,555027.09,2020,4,8,3
3386,2020-04-09,529824.74,2020,4,9,4
3387,2020-04-10,510435.49,2020,4,10,5
3388,2020-04-11,518229.91,2020,4,11,6
3389,2020-04-12,501615.48,2020,4,12,7
3390,2020-04-13,537818.99,2020,4,13,1
3391,2020-04-14,584017.24,2020,4,14,2
3392,2020-04-15,604347.19,2020,4,15,3
3393,2020-04-16,604521.53,2020,4,16,4
3394,2020-04-17,598697.57,2020,4,17,5
3395,2020-04-18,552914.78,2020,4,18,6
3396,2020-04-19,520123.27,2020,4,19,7
3397,2020-04-20,585331.06,2020,4,20,1
3398,2020-04-21,608880.71,2020,4,21,2
3399,2020-04-22,608023.38,2020,4,22,3
3400,2020-04-23,599598.01,2020,4,23,4
3401,2020-04-24,594661.98,2020,4,24,5
3402,2020-04-25,556038.74,2020,4,25,6
3403,2020-04-26,522374.95,2020,4,26,7
3404,2020-04-27,590579.97,2020,4,27,1
3405,2020-04-28,601203.11,2020,4,28,2
3406,2020-04-29,600234.68,2020,4,29,3
3407,2020-04-30,594712.47,2020,4,30,4
3408,2020-05-01,525344.19,2020,5,1,5
3409,2020-05-02,529331.14,2020,5,2,6
3410,2020-05-03,509365.97,2020,5,3,7
3411,2020-05-04,585884.4,2020,5,4,1
3412,2020-05-05,607115.03,2020,5,5,2
3413,2020-05-06,610199.36,2020,5,6,3
3414,2020-05-07,604624.14,2020,5,7,4
3415,2020-05-08,597179.79,2020,5,8,5
3416,2020-05-09,547084.71,2020,5,9,6
3417,2020-05-10,513399.46,2020,5,10,7
3418,2020-05-11,591350.65,2020,5,11,1
3419,2020-05-12,617479.02,2020,5,12,2
3420,2020-05-13,617401.12,2020,5,13,3
3421,2020-05-14,620557.9,2020,5,14,4
3422,2020-05-15,608952.25,2020,5,15,5
3423,2020-05-16,555670.93,2020,5,16,6
3424,2020-05-17,519597.95,2020,5,17,7
3425,2020-05-18,596670.21,2020,5,18,1
3426,2020-05-19,615052.6,2020,5,19,2
3427,2020-05-20,622450.07,2020,5,20,3
3428,2020-05-21,630168.0,2020,5,21,4
3429,2020-05-22,634355.26,2020,5,22,5
3430,2020-05-23,582895.64,2020,5,23,6
3431,2020-05-24,542170.64,2020,5,24,7
3432,2020-05-25,627466.11,2020,5,25,1
3433,2020-05-26,642990.54,2020,5,26,2
3434,2020-05-27,644707.73,2020,5,27,3
3435,2020-05-28,642005.87,2020,5,28,4
3436,2020-05-29,641570.31,2020,5,29,5
3437,2020-05-30,583380.43,2020,5,30,6
3438,2020-05-31,541662.43,2020,5,31,7
3439,2020-06-01,627334.74,2020,6,1,1
3440,2020-06-02,653396.5,2020,6,2,2
3441,2020-06-03,662452.41,2020,6,3,3
3442,2020-06-04,651301.68,2020,6,4,4
3443,2020-06-05,640912.09,2020,6,5,5
3444,2020-06-06,582674.19,2020,6,6,6
3445,2020-06-07,540393.82,2020,6,7,7
3446,2020-06-08,625763.38,2020,6,8,1
3447,2020-06-09,643604.72,2020,6,9,2
3448,2020-06-10,653728.49,2020,6,10,3
3449,2020-06-11,653624.41,2020,6,11,4
3450,2020-06-12,645918.05,2020,6,12,5
3451,2020-06-13,581088.71,2020,6,13,6
3452,2020-06-14,543304.62,2020,6,14,7
3453,2020-06-15,644001.08,2020,6,15,1
3454,2020-06-16,656823.46,2020,6,16,2
3455,2020-06-17,661145.58,2020,6,17,3
3456,2020-06-18,662011.43,2020,6,18,4
3457,2020-06-19,657676.18,2020,6,19,5
3458,2020-06-20,608254.98,2020,6,20,6
3459,2020-06-21,572807.01,2020,6,21,7
3460,2020-06-22,682963.29,2020,6,22,1
3461,2020-06-23,706613.83,2020,6,23,2
3462,2020-06-24,668203.33,2020,6,24,3
3463,2020-06-25,711838.83,2020,6,25,4
3464,2020-06-26,702221.43,2020,6,26,5
3465,2020-06-27,638125.49,2020,6,27,6
3466,2020-06-28,604144.56,2020,6,28,7
3467,2020-06-29,723951.1,2020,6,29,1
3468,2020-06-30,752302.74,2020,6,30,2
3469,2020-07-01,763359.01,2020,7,1,3
3470,2020-07-02,765790.1,2020,7,2,4
3471,2020-07-03,735357.25,2020,7,3,5
3472,2020-07-04,660713.19,2020,7,4,6
3473,2020-07-05,626327.17,2020,7,5,7
3474,2020-07-06,757299.1,2020,7,6,1
3475,2020-07-07,780525.09,2020,7,7,2
3476,2020-07-08,784566.99,2020,7,8,3
3477,2020-07-09,771125.89,2020,7,9,4
3478,2020-07-10,758878.11,2020,7,10,5
3479,2020-07-11,690697.73,2020,7,11,6
3480,2020-07-12,633135.07,2020,7,12,7
3481,2020-07-13,752649.49,2020,7,13,1
3482,2020-07-14,760459.04,2020,7,14,2
3483,2020-07-15,756753.74,2020,7,15,3
3484,2020-07-16,763067.31,2020,7,16,4
3485,2020-07-17,760177.21,2020,7,17,5
3486,2020-07-18,688716.52,2020,7,18,6
3487,2020-07-19,644522.22,2020,7,19,7
3488,2020-07-20,769330.38,2020,7,20,1
3489,2020-07-21,785563.68,2020,7,21,2
3490,2020-07-22,776667.95,2020,7,22,3
3491,2020-07-23,789634.51,2020,7,23,4
3492,2020-07-24,789089.65,2020,7,24,5
3493,2020-07-25,704273.25,2020,7,25,6
3494,2020-07-26,664179.62,2020,7,26,7
3495,2020-07-27,794291.76,2020,7,27,1
3496,2020-07-28,814337.54,2020,7,28,2
3497,2020-07-29,817487.55,2020,7,29,3
3498,2020-07-30,825275.95,2020,7,30,4
3499,2020-07-31,810169.06,2020,7,31,5
3500,2020-08-01,738269.15,2020,8,1,6
3501,2020-08-02,673895.71,2020,8,2,7
3502,2020-08-03,747511.86,2020,8,3,1
3503,2020-08-04,751123.76,2020,8,4,2
3504,2020-08-05,764126.72,2020,8,5,3
3505,2020-08-06,776466.92,2020,8,6,4
3506,2020-08-07,775393.91,2020,8,7,5
3507,2020-08-08,700782.17,2020,8,8,6
3508,2020-08-09,657269.5,2020,8,9,7
3509,2020-08-10,738068.96,2020,8,10,1
3510,2020-08-11,734500.01,2020,8,11,2
3511,2020-08-12,712418.39,2020,8,12,3
3512,2020-08-13,716219.24,2020,8,13,4
3513,2020-08-14,710586.0,2020,8,14,5
3514,2020-08-15,631293.62,2020,8,15,6
3515,2020-08-16,591662.6,2020,8,16,7
3516,2020-08-17,683923.91,2020,8,17,1
3517,2020-08-18,708888.92,2020,8,18,2
3518,2020-08-19,725675.86,2020,8,19,3
3519,2020-08-20,729676.99,2020,8,20,4
3520,2020-08-21,739080.57,2020,8,21,5
3521,2020-08-22,676812.55,2020,8,22,6
3522,2020-08-23,625384.86,2020,8,23,7
3523,2020-08-24,733320.65,2020,8,24,1
3524,2020-08-25,772384.72,2020,8,25,2
3525,2020-08-26,791658.29,2020,8,26,3
3526,2020-08-27,797890.75,2020,8,27,4
3527,2020-08-28,773438.84,2020,8,28,5
3528,2020-08-29,635866.11,2020,8,29,6
3529,2020-08-30,572310.9,2020,8,30,7
3530,2020-08-31,679208.91,2020,8,31,1
3531,2020-09-01,700209.04,2020,9,1,2
3532,2020-09-02,711095.79,2020,9,2,3
3533,2020-09-03,719005.12,2020,9,3,4
3534,2020-09-04,724580.75,2020,9,4,5
3535,2020-09-05,653584.4,2020,9,5,6
3536,2020-09-06,604081.34,2020,9,6,7
3537,2020-09-07,696258.31,2020,9,7,1
3538,2020-09-08,698100.32,2020,9,8,2
3539,2020-09-09,718084.94,2020,9,9,3
3540,2020-09-10,721372.8,2020,9,10,4
3541,2020-09-11,698312.96,2020,9,11,5
3542,2020-09-12,649165.55,2020,9,12,6
3543,2020-09-13,605491.56,2020,9,13,7
3544,2020-09-14,718980.49,2020,9,14,1
3545,2020-09-15,740288.27,2020,9,15,2
3546,2020-09-16,751556.72,2020,9,16,3
3547,2020-09-17,740760.78,2020,9,17,4
3548,2020-09-18,713829.46,2020,9,18,5
3549,2020-09-19,627328.41,2020,9,19,6
3550,2020-09-20,574171.09,2020,9,20,7
3551,2020-09-21,683416.71,2020,9,21,1
3552,2020-09-22,703840.98,2020,9,22,2
3553,2020-09-23,712811.87,2020,9,23,3
3554,2020-09-24,712997.2,2020,9,24,4
3555,2020-09-25,691789.69,2020,9,25,5
3556,2020-09-26,614309.97,2020,9,26,6
3557,2020-09-27,568766.57,2020,9,27,7
3558,2020-09-28,666559.06,2020,9,28,1
3559,2020-09-29,686797.04,2020,9,29,2
3560,2020-09-30,690962.67,2020,9,30,3
3561,2020-10-01,700916.73,2020,10,1,4
3562,2020-10-02,698403.76,2020,10,2,5
3563,2020-10-03,612169.05,2020,10,3,6
3564,2020-10-04,571636.92,2020,10,4,7
3565,2020-10-05,673482.22,2020,10,5,1
3566,2020-10-06,690894.9,2020,10,6,2
3567,2020-10-07,699613.8,2020,10,7,3
3568,2020-10-08,699215.55,2020,10,8,4
3569,2020-10-09,679813.52,2020,10,9,5
3570,2020-10-10,614331.96,2020,10,10,6
3571,2020-10-11,563490.86,2020,10,11,7
3572,2020-10-12,570701.03,2020,10,12,1
3573,2020-10-13,673784.69,2020,10,13,2
3574,2020-10-14,703005.76,2020,10,14,3
3575,2020-10-15,709578.14,2020,10,15,4
3576,2020-10-16,704019.68,2020,10,16,5
3577,2020-10-17,631928.38,2020,10,17,6
3578,2020-10-18,583351.18,2020,10,18,7
3579,2020-10-19,687152.41,2020,10,19,1
3580,2020-10-20,711714.9,2020,10,20,2
3581,2020-10-21,707162.57,2020,10,21,3
3582,2020-10-22,710357.2,2020,10,22,4
3583,2020-10-23,696843.43,2020,10,23,5
3584,2020-10-24,625382.42,2020,10,24,6
3585,2020-10-25,606307.97,2020,10,25,7
3586,2020-10-26,689553.1,2020,10,26,1
3587,2020-10-27,714662.58,2020,10,27,2
3588,2020-10-28,715705.34,2020,10,28,3
3589,2020-10-29,715284.16,2020,10,29,4
3590,2020-10-30,704726.13,2020,10,30,5
3591,2020-10-31,628294.9,2020,10,31,6
3592,2020-11-01,575075.03,2020,11,1,7
3593,2020-11-02,647094.47,2020,11,2,1
3594,2020-11-03,706154.58,2020,11,3,2
3595,2020-11-04,728814.88,2020,11,4,3
3596,2020-11-05,724766.76,2020,11,5,4
3597,2020-11-06,710624.72,2020,11,6,5
3598,2020-11-07,635069.87,2020,11,7,6
3599,2020-11-08,585653.27,2020,11,8,7
3600,2020-11-09,688061.52,2020,11,9,1
3601,2020-11-10,711586.14,2020,11,10,2
3602,2020-11-11,718173.29,2020,11,11,3
3603,2020-11-12,717880.63,2020,11,12,4
3604,2020-11-13,713264.97,2020,11,13,5
3605,2020-11-14,641465.6,2020,11,14,6
3606,2020-11-15,585947.03,2020,11,15,7
3607,2020-11-16,693236.68,2020,11,16,1
3608,2020-11-17,712862.51,2020,11,17,2
3609,2020-11-18,718214.57,2020,11,18,3
3610,2020-11-19,718299.95,2020,11,19,4
3611,2020-11-20,716666.87,2020,11,20,5
3612,2020-11-21,645094.57,2020,11,21,6
3613,2020-11-22,605990.94,2020,11,22,7
3614,2020-11-23,728188.95,2020,11,23,1
3615,2020-11-24,757498.85,2020,11,24,2
3616,2020-11-25,765268.18,2020,11,25,3
3617,2020-11-26,766690.68,2020,11,26,4
3618,2020-11-27,751489.82,2020,11,27,5
3619,2020-11-28,667627.72,2020,11,28,6
3620,2020-11-29,624731.77,2020,11,29,7
3621,2020-11-30,737071.71,2020,11,30,1
3622,2020-12-01,753620.85,2020,12,1,2
3623,2020-12-02,768634.96,2020,12,2,3
3624,2020-12-03,784315.17,2020,12,3,4
3625,2020-12-04,790382.1,2020,12,4,5
3626,2020-12-05,723627.58,2020,12,5,6
3627,2020-12-06,676303.0,2020,12,6,7
3628,2020-12-07,712656.6,2020,12,7,1
3629,2020-12-08,693433.29,2020,12,8,2
3630,2020-12-09,804018.81,2020,12,9,3
3631,2020-12-10,807771.7,2020,12,10,4
3632,2020-12-11,783766.29,2020,12,11,5
3633,2020-12-12,686510.16,2020,12,12,6
3634,2020-12-13,644286.59,2020,12,13,7
3635,2020-12-14,759517.72,2020,12,14,1
3636,2020-12-15,766794.63,2020,12,15,2
3637,2020-12-16,780348.75,2020,12,16,3
3638,2020-12-17,778470.84,2020,12,17,4
3639,2020-12-18,776174.52,2020,12,18,5
3640,2020-12-19,697945.81,2020,12,19,6
3641,2020-12-20,646840.58,2020,12,20,7
3642,2020-12-21,750406.82,2020,12,21,1
3643,2020-12-22,750081.07,2020,12,22,2
3644,2020-12-23,727706.62,2020,12,23,3
3645,2020-12-24,643648.62,2020,12,24,4
