fecha,Año,Mes,Dia,DiaSemana,Eolica_R,Hidroeolica_R,Hidraulica_R,OtrasRenovables_R,SolarFotovoltaica_R,SolarTermica_R,ResiduosRenov_R,SumaGeneracionTotal,Porcentaje_Renovable,valordemanda,preciomedio,TemperaturaMedia,PrecipitacionesAcumuladas,HorasSol,VientoVelocidad,HumedadRelativaMedia
2023-06-06,2023,6,6,2,89993.46,9.63,67491.48,9218.44,139407.58,20097.14,2358.98,698132.8200000001,47.07,657050.25,87.26,21.8385,107.0,10.0429,3.249,60.5192
2023-06-07,2023,6,7,3,140476.28,6.4,69266.87,10094.15,61439.92,2427.14,2279.75,669083.47,42.74,671369.93,87.16,20.4885,242.5,1.5896,3.198,75.6731
2023-06-08,2023,6,8,4,113750.12,0.84,72962.23,9382.19,67954.4,870.71,2182.33,652571.8600000001,40.93,662607.39,81.13,20.7365,330.3,4.0204,3.0549,75.4706
2023-06-09,2023,6,9,5,172516.55,0.33,63101.05,9699.21,121626.41,6168.59,2203.32,705418.45,53.2,652268.07,81.67,21.3423,109.1,7.8286,3.7882,67.2308
2023-06-10,2023,6,10,6,56436.93,0.0,60381.48,11146.17,136044.72,14750.64,2465.22,604269.6299999999,46.54,580379.13,80.88,21.6846,48.7,9.0458,2.5902,62.1538
2023-06-11,2023,6,11,7,49773.71,0.0,51833.03,10487.69,131802.86,20259.72,2757.31,604629.8800000001,44.15,541705.27,67.2,21.7365,115.9,8.6979,2.85,64.0
2023-06-12,2023,6,12,1,47917.22,1.72,78398.07,10676.1,126305.16,15585.08,2773.59,696367.77,40.45,649812.95,93.58,21.7,275.7,7.9542,2.824,65.1346
2023-06-13,2023,6,13,2,119401.35,42.38,74609.94,10405.27,126473.7,16040.8,2854.52,713807.4199999999,49.01,667269.09,89.72,20.5731,194.0,7.5562,3.488,67.3077
2023-06-14,2023,6,14,3,162810.04,57.55,68837.16,10457.0,144742.66,25289.6,2893.07,758588.9700000001,54.72,670495.53,84.53,21.1827,0.2,10.1271,3.166,58.7692
2023-06-15,2023,6,15,4,98460.33,79.74,77215.08,10672.49,154232.97,28254.94,2933.25,748740.22,49.66,681271.26,104.88,22.7865,0.0,12.7083,2.7196,51.8654
2023-06-16,2023,6,16,5,56478.3,58.58,85825.06,11107.66,153057.78,27401.42,2989.99,735612.2,45.8,691860.23,122.42,24.1804,1.1,11.8633,2.514,50.1961
2023-06-17,2023,6,17,6,101660.86,31.92,63805.97,10999.77,142639.95,26078.71,2929.54,681907.98,51.05,623542.67,97.49,24.8192,170.6,10.3776,3.0725,54.4423
2023-06-18,2023,6,18,7,143895.87,16.05,47937.93,10991.64,114334.34,17083.98,3001.54,676246.9299999999,49.87,573634.64,86.39,23.0115,180.0,6.6745,3.3804,59.7308
2023-06-19,2023,6,19,1,107477.28,0.68,71256.99,11098.98,119748.56,13033.68,2968.84,745448.6300000001,43.68,680168.14,106.72,22.7885,167.1,6.5333,3.6412,62.7692
2023-06-20,2023,6,20,2,68266.46,0.0,71327.78,11026.55,121986.07,10806.64,2908.5,762386.6699999999,37.56,699843.41,111.74,22.524,99.8,7.9638,2.9353,64.3725
2023-06-21,2023,6,21,3,62675.49,11.23,83484.71,10977.84,102249.84,10206.0,2947.07,738894.1000000001,36.89,709883.61,117.06,22.1294,258.7,6.0816,2.992,67.7647
2023-06-22,2023,6,22,4,71957.79,22.75,68210.83,11472.98,156383.93,25806.81,2947.46,762933.85,44.15,703852.46,122.45,22.7288,17.8,11.9408,2.6882,59.1731
2023-06-23,2023,6,23,5,94740.43,44.73,63307.31,11627.35,150875.66,29116.85,2971.3,752353.0599999999,46.88,700937.89,110.36,24.3365,0.0,13.0167,3.1765,53.8654
2023-06-24,2023,6,24,6,93697.23,100.27,52248.56,11105.57,151258.8,30239.43,2994.93,694146.9299999999,49.22,624453.86,82.34,25.7865,0.0,13.1958,2.9176,49.8077
2023-06-25,2023,6,25,7,78990.6,82.93,46813.43,10892.71,138190.49,28563.87,2895.9,684896.0,44.74,612471.06,72.27,26.4863,16.8,11.6521,3.098,50.1731
2023-06-26,2023,6,26,1,190849.23,16.4,56384.43,10599.08,149978.58,25489.26,2526.65,821897.1,53.03,749279.82,93.34,25.9904,3.0,10.7143,3.4235,53.4231
2023-06-27,2023,6,27,2,188704.99,0.0,67793.14,10905.35,139419.19,18762.24,2727.77,835982.96,51.23,768337.62,100.52,25.2365,0.0,11.0265,3.098,53.9808
2023-06-28,2023,6,28,3,130791.75,0.21,60857.6,10938.84,140765.65,15825.87,3060.78,813894.79,44.51,774001.16,103.8,25.2135,2.6,10.8204,3.0608,54.9231
2023-06-29,2023,6,29,4,199532.53,73.99,41359.87,11408.43,147946.6,20246.92,2972.63,830790.69,50.98,767525.67,103.83,24.1192,79.5,9.6041,3.8275,57.7885
2023-06-30,2023,6,30,5,198365.23,129.94,46157.5,10407.23,157392.02,22983.13,2821.58,803178.81,54.57,725719.2,96.57,22.4135,1.7,10.7062,3.751,52.9231
2023-07-01,2023,7,1,6,134927.79,122.41,34501.65,9936.34,148737.38,26449.16,2629.18,698330.47,51.17,642890.45,60.34,23.6288,4.4,11.3388,3.2588,55.0
2023-07-02,2023,7,2,7,157107.8,120.16,36084.88,9330.29,137851.82,26726.12,2712.45,687457.6600000001,53.81,611985.11,48.28,24.9788,20.3,11.0878,3.3333,55.6731
2023-07-03,2023,7,3,1,113298.64,67.04,49292.57,10420.83,143851.36,27350.18,2823.67,739824.0499999999,46.92,738243.8,117.02,24.8615,80.2,10.6604,3.3098,57.6154
2023-07-04,2023,7,4,2,94239.03,41.49,46786.93,10900.1,152534.68,29281.45,2732.93,761840.1699999999,44.17,750519.53,113.03,24.8192,1.1,11.6816,3.3333,52.7308
2023-07-05,2023,7,5,3,81831.31,4.62,50171.71,10820.74,132875.19,22947.69,2501.97,739916.73,40.7,752702.65,106.54,24.3385,8.2,9.125,3.0804,53.9423
2023-07-06,2023,7,6,4,98409.22,87.5,50535.81,10325.79,134307.01,24594.49,2447.14,768846.8,41.71,756441.62,111.94,24.4654,103.4,9.5449,3.4255,57.3077
2023-07-07,2023,7,7,5,156843.3,66.87,41708.73,10463.14,145905.85,27453.01,2430.12,793089.9299999999,48.53,748314.56,102.74,25.1314,30.9,10.9041,3.998,53.4902
2023-07-08,2023,7,8,6,102188.68,67.09,39410.48,10284.93,150247.41,28341.18,2768.25,728678.52,45.74,661603.64,87.93,24.7942,5.9,11.2878,3.1451,51.2115
2023-07-09,2023,7,9,7,66161.85,89.49,35109.09,9973.75,145175.45,26529.62,2904.23,678936.05,42.12,625202.74,91.2,25.3962,2.4,11.9143,2.7961,50.25
2023-07-10,2023,7,10,1,80118.56,124.76,53160.13,10304.29,142878.39,22620.47,2919.04,815083.5099999999,38.29,775301.38,109.92,26.9519,0.9,12.5735,2.9765,49.4231
2023-07-11,2023,7,11,2,134438.21,129.33,55434.63,10699.71,149942.57,20710.4,2849.17,843123.12,44.38,816663.7,106.37,27.5788,17.3,10.8857,3.5078,50.1923
2023-07-12,2023,7,12,3,142060.41,94.4,48140.01,10771.04,144723.91,22585.9,2738.79,832066.9200000002,44.6,809457.26,100.35,26.0538,14.5,9.9449,3.5588,50.2308
2023-07-13,2023,7,13,4,95072.48,137.33,48285.84,10836.14,157405.53,28000.56,2676.42,830377.8899999999,41.24,796200.85,102.45,25.8019,0.0,11.9898,3.4255,48.4038
2023-07-14,2023,7,14,5,181688.16,138.17,41744.8,10000.09,161578.24,28271.55,2486.54,850128.6699999999,50.1,796445.04,87.45,26.6212,23.4,12.0449,3.9922,48.0769
2023-07-15,2023,7,15,6,181182.95,129.92,29981.97,8879.63,147848.44,26752.45,2529.26,735720.01,54.0,694813.2,63.0,24.7173,12.2,11.2265,4.1137,53.4038
2023-07-16,2023,7,16,7,112580.02,144.87,33100.43,8545.2,147149.88,24459.3,2548.35,667404.49,49.22,636176.22,59.67,24.2442,0.0,11.0367,3.251,50.1538
2023-07-17,2023,7,17,1,147433.32,121.04,43360.37,9349.02,138153.03,19797.72,2512.97,811779.84,44.44,777692.76,87.47,26.4962,0.0,10.7347,3.3176,51.1731
2023-07-18,2023,7,18,2,127714.19,64.18,55088.38,10575.69,134541.78,12677.5,2529.07,860476.5399999999,39.88,821566.43,96.62,27.9558,1.2,10.2208,3.3588,49.5577
2023-07-19,2023,7,19,3,137260.0,86.14,52062.29,10758.28,143784.78,15627.33,2596.81,863933.6699999999,41.92,834559.23,95.11,27.5346,0.0,10.9125,3.5176,48.5769
2023-07-20,2023,7,20,4,154646.97,147.47,45742.56,10315.06,149059.25,21211.71,2662.11,834454.18,45.99,814671.92,93.81,25.8654,15.3,10.5061,3.849,49.7885
2023-07-21,2023,7,21,5,175766.96,148.94,40125.39,9491.94,148740.15,22661.86,2706.48,796576.6599999999,50.17,776249.94,92.81,24.2404,10.9,10.6521,3.6529,50.4423
2023-07-22,2023,7,22,6,100265.59,145.13,41746.55,10560.86,147467.02,24287.67,2896.7,682775.44,47.95,677737.38,91.52,24.4135,0.7,11.1735,3.098,49.9615
2023-07-23,2023,7,23,7,117812.83,141.94,35000.72,10460.15,139737.3,19694.53,2801.64,667003.34,48.82,641782.78,61.93,25.6308,18.6,10.3633,3.3843,51.6346
2023-07-24,2023,7,24,1,190447.1,133.66,39696.2,10695.15,148981.97,24203.24,2759.42,791217.25,52.69,747977.3,90.27,24.5904,20.8,9.1673,4.0627,51.8462
2023-07-25,2023,7,25,2,159577.79,82.25,36630.9,9940.5,159858.48,29136.14,2701.61,779790.3900000001,51.03,717836.93,90.63,23.1154,27.7,11.3551,3.6392,48.1538
2023-07-26,2023,7,26,3,97433.57,109.84,40288.98,10531.51,150071.51,29677.13,2581.59,754462.6499999999,43.83,729649.44,101.37,23.9635,0.0,11.9408,3.2176,49.0577
2023-07-27,2023,7,27,4,108088.48,19.65,43236.48,10244.7,143536.46,27418.32,2783.77,770712.4500000001,43.51,744784.81,99.23,24.8058,44.9,10.325,3.5608,53.6346
2023-07-28,2023,7,28,5,98943.61,0.0,46261.62,10944.31,160716.54,25649.03,2852.7,779465.52,44.31,736663.82,98.25,24.6635,25.0,11.3857,3.1235,51.7885
2023-07-29,2023,7,29,6,101589.7,0.0,35259.64,11004.34,156993.73,26953.86,2772.03,699639.9500000001,47.82,676303.32,80.56,25.825,13.6,11.5694,3.3588,52.8462
2023-07-30,2023,7,30,7,110842.53,0.0,27813.33,11220.59,149537.13,29005.23,2813.49,672250.08,49.27,641367.38,67.79,25.8481,0.0,11.6327,3.1373,51.3269
2023-07-31,2023,7,31,1,102682.75,0.0,33078.13,11216.87,160231.8,27570.59,2853.52,739012.54,45.69,732462.07,88.92,26.0923,5.1,12.1521,3.3922,47.9615
2023-08-01,2023,8,1,2,163004.15,18.2,31439.55,10591.47,161486.79,27949.39,2884.01,791719.4199999999,50.19,748900.57,86.65,26.1192,9.3,11.3653,3.4196,48.9231
2023-08-02,2023,8,2,3,188890.58,103.47,33742.22,10870.72,163388.78,28449.01,2844.21,793424.98,53.98,762008.64,76.09,26.3673,35.6,11.1833,4.2098,52.1731
2023-08-03,2023,8,3,4,226836.4,132.11,23835.03,10219.53,156451.53,28805.14,2804.41,803573.77,55.89,738233.74,64.76,23.9577,76.5,10.5653,4.2608,50.0
2023-08-04,2023,8,4,5,226658.66,129.65,26066.53,10446.1,153791.89,27361.4,2714.21,801082.9300000002,55.82,684804.99,66.84,22.0788,9.1,10.9102,3.9647,47.7692
2023-08-05,2023,8,5,6,173528.13,119.59,28654.56,10632.11,142118.7,28868.1,2740.96,726825.6200000001,53.2,612142.13,68.95,23.3712,18.9,12.4041,3.5078,44.3077
2023-08-06,2023,8,6,7,211394.35,52.18,22903.94,7803.35,133891.73,29064.03,2499.38,716558.8500000001,56.88,589396.18,28.15,24.4615,0.1,11.5917,3.6294,44.1731
2023-08-07,2023,8,7,1,175061.43,23.22,27796.47,10354.04,152651.59,25245.5,2431.72,732610.6799999999,53.72,672360.14,74.45,24.6212,0.2,12.1163,3.4451,45.3462
2023-08-08,2023,8,8,2,99652.81,10.85,43187.82,10966.87,141854.17,16117.27,2394.28,731992.7100000001,42.92,704936.83,96.44,26.6654,0.2,11.3208,3.1706,49.5769
2023-08-09,2023,8,9,3,81990.94,108.05,43173.84,10152.64,122069.21,4438.94,2240.69,762962.73,34.62,725573.34,99.77,27.9923,3.9,10.3959,3.1059,51.1346
2023-08-10,2023,8,10,4,142362.46,155.1,32777.41,11027.63,151456.34,17469.38,2468.85,787958.4299999999,45.4,741861.55,104.75,27.8808,0.0,11.8122,3.2569,46.8077
2023-08-11,2023,8,11,5,76271.84,97.75,39550.58,11448.68,158889.49,26094.71,2639.55,740876.98,42.52,734227.54,113.09,27.6846,7.2,12.0149,2.902,45.2692
2023-08-12,2023,8,12,6,91068.02,133.74,30808.53,12139.4,155795.96,27375.66,2635.63,692676.5,46.19,675068.48,98.2,26.9154,1.9,11.4021,3.0686,51.3846
2023-08-13,2023,8,13,7,131683.09,96.36,23968.78,11660.83,147624.33,27570.08,2652.02,679724.09,50.79,628255.19,72.82,26.3269,1.3,10.9063,3.572,53.5882
2023-08-14,2023,8,14,1,132981.16,117.91,27836.14,12163.61,155163.55,26125.69,2648.44,724402.5099999999,49.29,674028.27,97.61,25.95,0.0,10.9755,3.3902,51.9231
2023-08-15,2023,8,15,2,108645.24,136.25,28053.31,12238.45,144277.52,21549.73,2583.01,695734.72,45.63,627297.26,95.63,25.6519,22.3,10.302,3.2588,52.2692
2023-08-16,2023,8,16,3,111290.44,124.13,28450.92,11808.02,149369.39,22823.56,2583.18,737381.7,44.27,692143.18,105.84,25.8808,2.2,10.0792,3.2,53.4231
2023-08-17,2023,8,17,4,73933.89,94.78,29884.74,12030.86,156138.72,26577.69,2493.07,741579.49,40.61,700606.2,113.96,26.1654,1.2,11.375,3.0,50.5
2023-08-18,2023,8,18,5,141229.46,100.21,33637.01,12295.76,140691.11,23333.48,2506.48,768200.75,46.05,702680.76,107.64,26.8462,55.9,9.9894,3.206,46.4615
2023-08-19,2023,8,19,6,59746.56,24.12,33029.37,11572.84,152064.65,24137.89,2488.8,702067.5,40.32,664877.0,109.85,27.1059,30.3,11.0,2.6373,49.4423
2023-08-20,2023,8,20,7,52654.55,2.29,32054.59,11433.06,149370.35,25372.14,2300.7,708952.84,38.53,645746.58,113.17,28.0096,1.4,10.9562,2.3922,51.25
2023-08-21,2023,8,21,1,96848.73,44.35,49034.11,10593.81,148869.11,23553.16,2245.67,821775.63,40.3,764970.51,117.25,28.8706,0.0,11.4447,2.654,48.5686
2023-08-22,2023,8,22,2,115983.39,108.72,43926.31,11513.31,147262.26,24628.42,2211.95,839939.79,41.15,786834.06,120.67,29.3863,2.3,11.4391,3.202,44.5098
2023-08-23,2023,8,23,3,111166.66,131.75,37197.45,11463.11,145619.06,24717.25,2362.91,874732.6299999998,38.03,800146.68,134.94,30.151,0.0,11.7255,3.0235,40.4118
2023-08-24,2023,8,24,4,105926.69,68.47,32321.1,11347.71,146732.84,24814.28,2217.76,869673.85,37.19,801835.5,132.91,29.1327,0.6,11.7521,3.3137,43.1538
2023-08-25,2023,8,25,5,126166.55,17.11,29591.32,11773.96,134459.78,16689.83,2354.95,863796.52,37.17,791366.86,111.69,27.0294,17.4,9.9261,3.2608,48.3269
2023-08-26,2023,8,26,6,173529.47,39.97,28706.03,11037.74,88305.38,4547.51,2576.04,726905.0999999999,42.47,699211.68,101.87,24.7519,125.5,6.625,3.7627,54.1346
2023-08-27,2023,8,27,7,258513.51,128.24,18122.44,9402.86,111966.13,21000.38,2471.55,732723.3300000001,57.54,585358.02,52.31,20.8404,149.1,8.2896,4.9549,52.7885
2023-08-28,2023,8,28,1,227736.94,151.42,26414.62,9854.77,140051.39,25822.43,2482.88,782567.54,55.27,661147.42,89.66,21.6635,100.3,9.8723,3.988,50.3922
2023-08-29,2023,8,29,2,182587.34,117.9,23282.64,10075.84,136802.99,23831.61,2345.13,755735.6699999999,50.16,679910.11,102.57,22.0596,63.0,9.9417,3.2824,50.0769
2023-08-30,2023,8,30,3,130188.09,74.65,35225.49,10200.27,137920.16,22851.1,2178.09,720202.73,47.02,687222.77,108.32,21.8577,22.1,10.0833,3.1275,52.0385
2023-08-31,2023,8,31,4,74052.09,37.31,36468.26,11243.23,143887.09,22701.05,2315.25,720312.4,40.36,691964.48,110.57,22.8255,0.1,11.2347,2.858,52.0588
2023-09-01,2023,9,1,5,140178.43,62.5,33566.05,11504.28,133263.34,19146.22,2519.97,747423.3699999999,45.52,702456.3,105.8,23.7314,182.0,9.5449,3.3706,55.0385
2023-09-02,2023,9,2,6,177919.6,53.37,22578.43,11849.59,70809.5,3661.86,2585.04,631457.72,45.84,611501.89,102.33,20.5288,630.1,3.1408,3.6784,73.25
2023-09-03,2023,9,3,7,285532.8,51.41,23447.31,10856.39,40291.91,206.28,2491.82,675741.88,53.7,561966.05,63.35,20.7462,575.8,2.3306,4.2078,77.8077
2023-09-04,2023,9,4,1,216802.01,19.24,25787.14,9959.16,106361.53,9772.25,2486.22,736917.16,50.37,675539.71,86.85,23.3173,170.9,6.8714,3.6392,66.7885
2023-09-05,2023,9,5,2,112990.8,9.19,33407.38,11009.28,122083.68,12877.94,2378.93,713429.6699999999,41.32,696676.65,103.79,23.5288,1.1,9.051,2.7451,60.75
2023-09-06,2023,9,6,3,81824.91,1.23,39379.68,11191.25,124091.2,12965.67,2425.4,737362.51,36.87,708136.14,107.1,23.8902,0.0,9.5812,2.506,60.451
2023-09-07,2023,9,7,4,88734.87,3.89,43335.68,11073.58,108093.0,6250.83,2439.56,715122.2699999999,36.35,713401.7,107.1,24.4962,45.0,8.5021,2.5902,62.2115
2023-09-08,2023,9,8,5,91424.8,1.61,38951.74,10257.17,126804.38,14269.09,2497.35,730596.36,38.9,691678.32,103.83,24.2827,82.6,9.4458,2.7137,62.2115
2023-09-09,2023,9,9,6,108949.1,3.99,26380.04,10517.06,109828.91,8298.81,2437.13,655597.6800000002,40.64,618713.35,100.7,23.6673,138.9,8.0511,3.0294,66.0577
2023-09-10,2023,9,10,7,69826.54,5.4,22677.54,10425.52,121887.42,15358.59,2417.26,646934.76,37.5,577435.26,102.07,23.3423,144.1,9.5714,2.6941,66.2885
2023-09-11,2023,9,11,1,54172.39,28.65,34410.08,10110.76,118190.34,14417.23,2421.24,692140.23,33.77,666103.46,116.94,22.7846,101.6,8.0224,2.752,67.4118
2023-09-12,2023,9,12,2,60510.58,37.99,36184.28,10865.46,118167.26,18173.9,2066.71,734268.11,33.5,700279.06,116.66,22.2115,119.9,7.5061,2.64,68.3462
2023-09-13,2023,9,13,3,121145.44,49.62,27251.01,10824.66,127037.08,19163.02,1570.63,760656.97,40.37,700469.69,108.57,22.1294,16.9,9.1042,2.788,65.08
2023-09-14,2023,9,14,4,114384.25,75.19,24805.88,10622.48,112494.02,14430.12,2298.91,732991.3,38.08,707868.11,106.45,23.1804,199.3,8.7896,2.928,65.3529
2023-09-15,2023,9,15,5,102730.92,71.51,31052.89,10810.38,83969.82,6282.02,2406.34,703283.83,33.75,699570.51,115.38,22.0961,355.1,5.0521,3.01,75.64
2023-09-16,2023,9,16,6,123185.59,24.82,24153.14,9479.58,73569.33,1329.43,2384.07,608887.85,38.45,605057.26,98.91,21.2784,128.2,5.0938,2.858,72.6667
2023-09-17,2023,9,17,7,209534.38,71.8,15558.04,7427.45,82520.28,2883.92,2473.14,650264.6699999999,49.28,568331.89,63.77,21.0294,196.6,5.3021,3.564,71.8627
2023-09-18,2023,9,18,1,127090.68,82.06,31779.91,7905.73,97003.07,4758.75,2605.38,664668.78,40.81,660518.85,105.81,20.5059,17.4,7.0375,3.01,65.1961
2023-09-19,2023,9,19,2,61873.72,97.68,33073.97,8720.43,115090.68,16799.11,2620.96,701877.0699999998,33.95,677596.79,109.9,20.2769,92.9,8.2271,2.4235,65.5
2023-09-20,2023,9,20,3,154352.11,42.12,29080.48,8346.95,136933.97,20321.97,2560.23,714499.76,49.21,674288.99,93.65,20.4212,94.0,9.2469,3.1078,63.8846
2023-09-21,2023,9,21,4,300443.63,43.43,20213.24,8637.51,79275.0,5231.2,2416.42,731002.6799999999,56.94,675607.19,92.11,19.0327,127.5,5.2347,4.2353,69.0962
2023-09-22,2023,9,22,5,191728.16,49.38,31118.7,8869.27,132980.18,12841.32,2390.66,718062.78,52.92,651037.12,101.47,17.8904,65.1,8.5673,3.5588,61.2885
2023-09-23,2023,9,23,6,62212.41,50.17,24335.72,8997.68,131582.92,19952.21,2478.81,621112.19,40.19,571090.31,110.04,18.2404,0.4,10.6896,2.316,58.0
2023-09-24,2023,9,24,7,80956.32,40.15,23312.58,7588.53,124631.02,22556.12,2549.51,599893.3300000001,43.61,535176.2,83.01,20.0827,0.0,10.9125,2.582,56.3846
2023-09-25,2023,9,25,1,59481.71,54.19,38970.57,7919.28,133621.35,20529.1,2650.33,679763.4400000001,38.72,638936.28,119.05,20.9269,0.0,10.7082,2.2725,57.3654
2023-09-26,2023,9,26,2,66702.78,69.27,40808.22,7809.37,127279.53,21103.34,2538.82,686431.6499999999,38.8,667820.96,123.05,21.4192,0.1,10.2592,2.3686,61.2692
2023-09-27,2023,9,27,3,119078.55,93.93,44279.83,7817.91,124437.23,19451.21,2655.09,725787.12,43.79,678651.43,114.83,21.8627,0.2,9.2125,2.516,61.0
2023-09-28,2023,9,28,4,93717.42,95.33,41709.91,7734.39,130418.85,18621.45,2660.42,722285.0800000001,40.84,681873.07,113.86,22.1962,3.0,10.4125,2.3275,60.0577
2023-09-29,2023,9,29,5,48743.75,28.09,43508.81,7933.02,128452.1,19664.77,2616.35,697873.14,35.96,676528.63,118.96,22.8096,0.4,10.4694,2.2373,60.6731
2023-09-30,2023,9,30,6,71790.76,0.0,27451.73,8141.04,126417.9,19700.12,2606.46,640644.9600000001,39.98,601973.62,104.89,23.7788,0.1,10.6612,2.3059,56.7692
2023-10-01,2023,10,1,7,67340.72,0.0,23512.6,7084.88,130719.56,21472.53,2674.21,619060.74,40.84,564525.3,96.0,23.6538,0.3,10.6327,2.1549,55.0577
2023-10-02,2023,10,2,1,123178.88,2.05,25842.73,7468.32,126647.71,18326.52,2715.03,715548.8400000001,42.51,671705.37,114.86,23.4942,3.4,10.0796,2.6745,55.6923
2023-10-03,2023,10,3,2,123386.31,21.27,27088.35,9853.57,120708.61,16070.14,2691.29,711311.45,42.15,688577.26,106.6,22.175,11.8,8.6265,2.4078,62.5385
2023-10-04,2023,10,4,3,104358.27,26.19,27620.76,10251.65,121833.44,13369.88,2713.16,720538.8099999999,38.88,692283.96,102.74,22.5962,0.2,9.449,2.398,62.4808
2023-10-05,2023,10,5,4,50450.43,2.95,38745.42,10114.51,121536.59,15051.56,2732.9,708544.06,33.68,692563.45,103.5,22.4904,0.0,9.7612,2.1941,60.7115
2023-10-06,2023,10,6,5,64416.64,3.6,41528.04,10828.95,120719.66,12174.06,2738.78,693036.13,36.42,694175.07,105.51,22.9365,0.2,9.5755,2.3667,57.0385
2023-10-07,2023,10,7,6,75517.75,4.89,24530.9,10404.03,118468.11,10156.52,2595.34,613026.8299999998,39.42,614030.96,99.16,23.2365,0.2,9.9306,2.298,53.6346
2023-10-08,2023,10,8,7,59586.82,13.57,22871.9,9847.21,121475.91,15608.33,2419.77,590619.5800000001,39.25,568059.69,104.23,22.7019,0.1,10.0479,2.0392,55.2692
2023-10-09,2023,10,9,1,53814.25,10.62,41941.54,10101.86,115051.01,14944.87,2437.81,663310.37,35.93,657435.97,120.96,21.8269,0.0,10.0286,2.1882,55.25
2023-10-10,2023,10,10,2,40364.16,6.12,43709.12,10455.2,118841.88,15093.09,2494.28,688814.91,33.53,678243.99,125.39,21.0904,0.0,10.2571,1.9255,55.2308
2023-10-11,2023,10,11,3,46525.95,14.36,46674.53,10918.16,123595.8,16531.89,2612.15,656140.3099999999,37.63,672486.57,123.59,20.9481,0.0,9.9327,1.8922,54.8269
2023-10-12,2023,10,12,4,87103.14,0.66,38684.05,10905.58,120410.66,16134.8,2637.86,635614.95,43.4,571472.17,121.95,21.2346,9.5,9.5939,2.0608,54.2885
2023-10-13,2023,10,13,5,155090.68,0.94,33757.04,10130.51,88908.63,4994.01,2717.26,619507.1000000001,47.72,611128.35,118.64,20.7346,140.9,5.8458,2.6196,61.3077
2023-10-14,2023,10,14,6,78888.57,1.75,41595.23,10129.14,71359.43,3828.74,2656.1,551485.7000000001,37.8,574689.4,135.13,19.8904,75.1,4.2313,2.2627,71.5
2023-10-15,2023,10,15,7,56459.84,3.56,35384.85,9805.81,78469.53,3105.99,2562.16,540585.72,34.37,538400.62,132.19,18.549,166.7,4.7362,2.106,73.2549
2023-10-16,2023,10,16,1,100837.66,0.24,57502.67,9394.12,62950.98,1001.93,2552.07,635161.01,36.88,652835.77,141.05,19.5647,40.5,3.5333,2.3571,76.1569
2023-10-17,2023,10,17,2,303891.65,11.55,35293.7,9222.88,65811.58,1274.75,2777.31,730481.08,57.26,680718.13,108.23,21.2346,157.3,4.5234,4.93,69.4423
2023-10-18,2023,10,18,3,377348.69,9.9,24934.5,7125.48,70431.49,1317.86,2724.99,777676.47,62.22,685858.4,60.74,20.5196,246.1,5.1688,4.578,70.3333
2023-10-19,2023,10,19,4,394255.36,1.04,32480.56,6699.34,23956.87,275.68,2724.28,761885.1499999999,60.43,690085.38,67.81,17.6216,1159.0,1.4796,5.052,79.8235
2023-10-20,2023,10,20,5,416723.3,27.39,44311.37,6029.57,71482.79,2079.74,2435.13,784624.86,69.22,663241.77,23.12,15.598,88.6,5.1063,5.7796,69.24
2023-10-21,2023,10,21,6,194794.52,12.69,50451.64,6460.37,91733.51,7043.77,2406.22,628752.14,56.13,573669.67,61.24,14.3882,11.0,7.2375,2.644,66.2
2023-10-22,2023,10,22,7,171120.52,40.57,58796.81,7570.06,38055.47,295.46,2354.22,548356.03,50.74,542991.06,86.98,14.6137,469.0,3.0563,3.786,71.0
2023-10-23,2023,10,23,1,150493.3,52.34,77396.9,7865.81,50204.21,208.12,2233.22,650579.82,44.34,647288.45,124.12,15.9627,220.3,3.7771,2.8551,79.3725
2023-10-24,2023,10,24,2,307281.71,41.54,55216.29,8107.66,79326.57,3499.2,2391.26,726199.95,62.77,662076.89,104.18,14.8216,127.1,5.5021,3.9163,72.3137
2023-10-25,2023,10,25,3,400599.94,48.86,51260.52,7878.9,56535.45,1421.47,2326.89,762146.53,68.24,674126.54,68.71,17.5961,231.3,3.3146,4.0122,74.8627
2023-10-26,2023,10,26,4,411017.58,42.22,57149.04,7923.87,38079.16,457.56,2091.89,764373.0700000001,67.61,687964.89,51.77,17.4294,361.3,2.45,4.6327,80.1569
2023-10-27,2023,10,27,5,357393.03,34.11,69328.46,6752.89,66767.08,2089.72,1609.6,752584.4299999999,66.97,674841.66,27.21,15.5667,69.9,4.4468,4.0204,70.7255
2023-10-28,2023,10,28,6,286456.38,4.73,63551.3,5582.35,69706.13,3202.96,1694.8,659219.61,65.26,595740.56,6.45,16.4098,169.3,5.0979,4.3898,70.5098
2023-10-29,2023,10,29,7,241320.44,0.0,74339.73,5764.94,52778.96,996.54,1859.09,630075.7000000001,59.84,580270.77,12.25,16.2824,450.2,3.5938,3.5918,76.098
2023-10-30,2023,10,30,1,310439.81,0.84,75310.65,5617.74,72388.49,4255.66,2341.89,740339.85,63.53,659069.12,35.0,14.8863,61.4,5.2646,3.951,73.4118
2023-10-31,2023,10,31,2,184941.06,5.01,115566.19,7332.16,40831.18,454.87,2604.11,690236.52,50.96,673275.39,104.92,13.7137,49.9,3.4792,2.249,72.0392
2023-11-01,2023,11,1,3,307944.92,45.09,89420.06,5415.56,48180.65,2149.39,2499.74,656335.14,69.42,590486.36,4.53,15.186,318.1,3.6938,4.2735,73.7
