,fecha,Carbon_NR,CicloCombinado_NR,Cogeneracion_NR,Eolica_R,Hidroeolica_R,Hidraulica_R,MotorDiesel_NR,Nuclear_NR,OtrasRenovables_R,SolarFotovoltaica_R,SolarTermica_R,TurbinaGas_NR,TurbinaVapor_NR,TurbinaBombeo_NR,ResiduosNoRenov_NR,ResiduosRenov_R,Año,Mes,Dia,DiaSemana,SumaGeneracion_NoRenovables,SumaGeneracion_Renovables,SumaGeneracionTotal,Porcentaje_NoRenovable,Porcentaje_Renovable
173,2011-06-23,93158.21,193916.45,86825.08,94949.86,0.0,60728.91,10786.3,154182.98,9535.31,29287.87,9166.37,2897.53,6438.39,330.9,3428.84,2437.47,2011,6,23,4,551964.68,206105.79,758070.4700000001,72.81,27.19
174,2011-06-24,84092.45,163526.29,86201.99,118708.52,0.0,70568.85,10617.06,154259.08,9677.53,28512.93,9576.77,2172.82,5535.32,3297.63,3479.84,2467.05,2011,6,24,5,513182.48000000004,239511.64999999997,752694.13,68.18,31.82
175,2011-06-25,79379.96,159422.13,69958.06,94951.08,0.0,70976.1,10533.51,153770.7,9576.37,29487.88,9222.84,1672.63,5487.87,2960.35,3674.52,2443.66,2011,6,25,6,486859.73000000004,216657.93,703517.66,69.2,30.8
176,2011-06-26,83373.07,134072.38,67266.65,86463.69,0.0,63876.75,10169.17,153599.77,9376.31,28342.95,7164.56,1228.55,4656.12,2159.86,3862.1,2402.32,2011,6,26,7,460387.66999999987,197626.58000000002,658014.2499999999,69.97,30.03
177,2011-06-27,121343.9,237641.6,81164.16,107414.28,0.0,70977.06,10563.5,153521.38,9050.86,28237.8,7910.53,2502.09,6768.19,4436.99,3356.39,2388.83,2011,6,27,1,621298.2,225979.36,847277.5599999999,73.33,26.67
178,2011-06-28,142436.15,232487.8,81307.38,108080.93,0.0,58133.47,10350.0,153177.19,8920.09,28494.29,8522.5,3065.25,7846.61,2380.3,3416.87,2394.12,2011,6,28,2,636467.55,214545.4,851012.9500000001,74.79,25.21
179,2011-06-29,123815.35,164471.01,81650.15,206258.94,0.0,53409.77,10613.03,153460.74,8854.06,27088.04,8764.54,3225.04,7559.79,1177.92,3235.71,2378.52,2011,6,29,3,549208.7400000001,306753.87,855962.6100000001,64.16,35.84
180,2011-06-30,105558.38,181851.76,83795.84,181884.43,0.0,66833.88,10593.5,153860.17,9243.35,28060.57,7787.28,3436.93,7916.75,4145.16,3184.64,2176.41,2011,6,30,4,554343.1300000001,295985.92,850329.05,65.19,34.81
181,2011-07-01,121316.75,228216.16,83660.42,101071.25,0.0,79706.89,10496.49,153554.4,9303.14,24669.29,3595.88,3589.03,8410.27,5944.18,3042.19,2377.38,2011,7,1,5,618229.89,220723.83000000005,838953.7200000001,73.69,26.31
182,2011-07-02,128469.78,201222.38,68271.26,53674.52,0.0,64376.9,10585.75,150199.08,9789.64,27057.03,6233.86,2883.82,7945.61,2193.55,3038.93,2410.33,2011,7,2,6,574810.16,163542.27999999997,738352.44,77.85,22.15
183,2011-07-03,120694.37,112093.07,67484.92,108234.93,0.0,43825.32,9758.41,151958.67,10154.95,21381.15,4645.18,2135.68,5517.9,991.02,2804.08,2320.48,2011,7,3,7,473438.12,190562.01,664000.13,71.3,28.7
184,2011-07-04,157444.17,196190.35,84424.35,77077.55,0.0,49305.47,10155.59,152415.82,10199.61,28766.03,8125.98,3766.19,7248.9,3117.93,2782.21,2129.76,2011,7,4,1,617545.51,175604.40000000002,793149.91,77.86,22.14
185,2011-07-05,178578.5,229686.61,83898.85,65507.08,0.0,49349.68,10062.74,152272.64,10154.2,29720.55,9417.02,3440.03,6648.75,860.99,2792.38,2111.84,2011,7,5,2,668241.49,166260.37,834501.86,80.08,19.92
186,2011-07-06,179267.46,203251.98,83314.85,106951.06,0.0,49505.21,10322.34,152266.18,10324.28,30218.44,9902.82,3137.77,7133.74,1103.6,2938.08,2233.6,2011,7,6,3,642736.0,209135.41,851871.41,75.45,24.55
187,2011-07-07,174070.33,178508.67,85128.49,124685.34,0.0,47349.77,10351.15,152346.61,10333.13,30774.29,10365.53,3045.17,7224.03,598.16,3068.16,2334.4,2011,7,7,4,614340.7700000001,225842.46,840183.2300000001,73.12,26.88
188,2011-07-08,170996.9,179950.52,86126.27,106304.13,0.0,55139.65,10154.13,152588.93,10286.2,30024.45,10511.37,2993.79,6641.88,2362.75,3033.16,2342.3,2011,7,8,5,614848.3300000001,214608.1,829456.43,74.13,25.87
189,2011-07-09,159828.44,151707.77,70146.39,48720.41,0.0,52404.79,10313.78,152191.44,10197.05,28405.92,10181.68,2718.29,6014.41,4400.64,2906.73,2301.07,2011,7,9,6,560227.8900000001,152210.92,712438.8100000002,78.64,21.36
190,2011-07-10,136543.68,94454.53,68849.59,63213.32,0.0,52701.61,9911.57,152134.05,9737.87,28583.18,9052.25,2349.36,5232.96,6054.25,2950.27,2329.93,2011,7,10,7,478480.26,165618.15999999997,644098.4199999999,74.29,25.71
191,2011-07-11,171245.93,206721.15,84552.7,75029.35,0.0,61597.71,10686.84,152158.16,9453.15,28590.79,8959.98,4543.87,6865.18,3669.37,2970.27,2277.52,2011,7,11,1,643413.4700000001,185908.5,829321.9700000001,77.58,22.42
192,2011-07-12,167796.01,188998.57,84220.28,134597.03,0.0,51656.57,10823.51,152006.72,9551.95,23361.14,8369.77,3586.56,7417.94,2708.39,2843.1,2252.0,2011,7,12,2,620401.08,229788.46,850189.5399999999,72.97,27.03
193,2011-07-13,158083.71,128932.08,85855.94,173755.66,0.0,54962.15,10782.11,153013.22,9579.51,28329.53,9450.92,3062.54,7024.11,1245.5,2806.63,2262.01,2011,7,13,3,550805.84,278339.77999999997,829145.6199999999,66.43,33.57
194,2011-07-14,171926.83,165920.74,87087.51,79951.36,0.0,57002.25,10336.75,153097.52,9046.46,28739.61,9957.26,2684.32,6853.05,1223.43,2615.88,2268.88,2011,7,14,4,601746.03,186965.82,788711.8500000001,76.29,23.71
195,2011-07-15,183598.2,185605.92,87257.49,62605.52,0.0,59995.33,10378.95,152197.55,8952.63,28407.81,9253.15,2765.11,7608.88,1779.58,2583.24,2213.41,2011,7,15,5,633774.9199999999,171427.85,805202.7699999999,78.71,21.29
196,2011-07-16,158972.76,113444.56,69833.41,96707.98,0.0,51819.23,10342.73,151153.75,9420.87,29079.83,9402.88,2318.59,6454.97,562.99,2772.42,2282.36,2011,7,16,6,515856.17999999993,198713.14999999997,714569.3299999998,72.19,27.81
197,2011-07-17,90923.21,60686.27,69995.64,169361.91,0.0,45957.36,10059.52,147711.22,9400.56,28364.29,9951.97,2341.42,6597.2,5352.89,2815.67,2313.29,2011,7,17,7,396483.04,265349.38,661832.4199999999,59.91,40.09
198,2011-07-18,140611.62,141496.44,86019.34,113063.13,0.0,53976.03,10595.83,151849.63,9456.71,27986.6,10147.81,2927.58,8178.96,4909.45,2874.35,2290.62,2011,7,18,1,549463.2,216920.9,766384.1,71.7,28.3
199,2011-07-19,110356.53,129055.2,86782.09,189414.4,0.0,54692.47,10757.13,151919.66,9480.71,28359.85,9168.1,3186.24,8083.59,5893.51,2986.61,2319.51,2011,7,19,2,509020.56,293435.04,802455.6,63.43,36.57
200,2011-07-20,152576.84,183797.1,87700.81,85178.79,0.0,53263.04,10568.34,152287.73,9400.32,29663.82,10772.98,3094.53,8434.83,4522.89,2917.12,2324.26,2011,7,20,3,605900.1900000001,190603.21000000002,796503.4000000001,76.07,23.93
201,2011-07-21,159249.73,186175.87,88201.32,101577.51,0.0,51128.8,10650.91,154351.0,9542.31,28275.21,10478.4,3735.41,8676.0,2669.59,2986.06,2286.43,2011,7,21,4,616695.89,203288.65999999997,819984.55,75.21,24.79
202,2011-07-22,154684.92,131256.6,89387.15,150407.45,0.0,48518.39,10559.82,160177.9,10679.04,26020.68,8967.21,2465.32,8427.54,6067.33,3002.39,2316.73,2011,7,22,5,566028.97,246909.50000000003,812938.47,69.63,30.37
203,2011-07-23,84178.69,99491.71,72171.37,139257.5,0.0,55248.3,10010.65,161596.93,10634.79,27163.54,8474.06,2396.5,7544.21,7806.63,3019.32,2338.75,2011,7,23,6,448216.01000000007,243116.94,691332.9500000001,64.83,35.17
204,2011-07-24,64032.93,74522.12,70517.28,136758.72,0.0,48386.58,9976.41,161589.33,10723.27,27243.2,9280.58,1946.0,6650.67,3104.96,2962.68,2276.55,2011,7,24,7,395302.37999999995,234668.89999999997,629971.2799999999,62.75,37.25
205,2011-07-25,113096.51,148215.55,82559.49,101259.03,0.0,55066.98,10775.4,161351.15,10617.01,27556.57,10363.04,3271.32,8181.55,5073.16,2784.09,2139.79,2011,7,25,1,535308.22,207002.42000000004,742310.64,72.11,27.89
206,2011-07-26,142508.61,202292.97,85785.94,94502.17,0.0,58538.71,10855.44,161145.24,10615.87,26578.21,10628.87,3173.98,8201.94,1938.13,2751.88,2124.22,2011,7,26,2,618654.1299999999,202988.05,821642.1799999999,75.29,24.71
207,2011-07-27,153887.51,150414.72,85244.57,143141.98,0.0,55954.46,10813.08,160960.84,10643.37,27375.61,9939.7,3980.18,8661.44,1749.72,2673.19,2222.47,2011,7,27,3,578385.2499999999,249277.59,827662.8399999999,69.88,30.12
208,2011-07-28,159067.52,154394.44,86343.44,141103.35,0.0,59420.65,10879.03,160651.9,10843.47,26611.89,10226.83,4375.97,8466.68,5866.06,2729.41,2219.21,2011,7,28,4,592774.4500000001,250425.39999999997,843199.8500000001,70.3,29.7
