,fecha,preciomedio,preciominimo,preciomaximo,Año,Mes,Dia,DiaSemana
1999,2016-06-22,38.44,33.16,42.8,2016,6,22,3
2000,2016-06-23,38.77,31.39,42.19,2016,6,23,4
2001,2016-06-24,37.81,32.49,43.59,2016,6,24,5
2002,2016-06-25,34.83,29.0,41.19,2016,6,25,6
2003,2016-06-26,24.8,16.0,41.1,2016,6,26,7
2004,2016-06-27,37.63,26.8,44.36,2016,6,27,1
2005,2016-06-28,43.12,37.69,46.5,2016,6,28,2
2006,2016-06-29,45.49,40.25,48.06,2016,6,29,3
2007,2016-06-30,45.45,41.41,49.88,2016,6,30,4
2008,2016-07-01,43.31,36.06,48.69,2016,7,1,5
2009,2016-07-02,39.32,31.92,47.1,2016,7,2,6
2010,2016-07-03,33.82,25.29,47.46,2016,7,3,7
2011,2016-07-04,40.7,31.67,47.12,2016,7,4,1
2012,2016-07-05,41.99,36.0,45.94,2016,7,5,2
2013,2016-07-06,41.89,35.91,45.0,2016,7,6,3
2014,2016-07-07,43.28,39.9,44.68,2016,7,7,4
2015,2016-07-08,42.22,37.49,44.19,2016,7,8,5
2016,2016-07-09,41.36,37.16,45.41,2016,7,9,6
2017,2016-07-10,39.15,35.0,50.25,2016,7,10,7
2018,2016-07-11,42.35,32.69,50.73,2016,7,11,1
2019,2016-07-12,41.09,34.6,48.0,2016,7,12,2
2020,2016-07-13,38.37,31.39,44.5,2016,7,13,3
2021,2016-07-14,36.99,28.0,42.69,2016,7,14,4
2022,2016-07-15,38.65,28.1,44.1,2016,7,15,5
2023,2016-07-16,39.47,31.8,43.19,2016,7,16,6
2024,2016-07-17,39.99,33.32,48.25,2016,7,17,7
2025,2016-07-18,41.95,33.04,47.26,2016,7,18,1
2026,2016-07-19,41.17,34.44,45.0,2016,7,19,2
2027,2016-07-20,41.7,33.94,46.1,2016,7,20,3
2028,2016-07-21,44.18,38.19,50.0,2016,7,21,4
2029,2016-07-22,40.2,33.17,45.69,2016,7,22,5
2030,2016-07-23,39.25,31.11,45.0,2016,7,23,6
2031,2016-07-24,37.59,29.94,46.67,2016,7,24,7
2032,2016-07-25,40.28,31.69,46.33,2016,7,25,1
2033,2016-07-26,40.81,33.52,45.89,2016,7,26,2
2034,2016-07-27,41.66,32.19,46.69,2016,7,27,3
2035,2016-07-28,42.42,33.52,46.67,2016,7,28,4
2036,2016-07-29,43.77,36.5,47.0,2016,7,29,5
2037,2016-07-30,41.14,35.52,47.89,2016,7,30,6
2038,2016-07-31,36.28,33.99,47.12,2016,7,31,7
2039,2016-08-01,43.12,34.59,48.0,2016,8,1,1
2040,2016-08-02,42.6,35.52,47.01,2016,8,2,2
2041,2016-08-03,44.91,37.63,48.95,2016,8,3,3
2042,2016-08-04,43.25,38.52,47.89,2016,8,4,4
2043,2016-08-05,41.18,34.84,48.1,2016,8,5,5
2044,2016-08-06,38.91,34.34,45.17,2016,8,6,6
2045,2016-08-07,32.75,26.49,45.2,2016,8,7,7
2046,2016-08-08,42.17,30.0,48.34,2016,8,8,1
2047,2016-08-09,39.83,32.5,45.1,2016,8,9,2
2048,2016-08-10,35.82,25.97,47.2,2016,8,10,3
2049,2016-08-11,38.93,26.9,46.94,2016,8,11,4
2050,2016-08-12,42.12,34.0,45.28,2016,8,12,5
2051,2016-08-13,41.43,35.85,45.0,2016,8,13,6
2052,2016-08-14,38.85,34.0,47.03,2016,8,14,7
2053,2016-08-15,41.28,34.49,47.89,2016,8,15,1
2054,2016-08-16,44.86,41.7,48.95,2016,8,16,2
2055,2016-08-17,43.48,40.0,47.1,2016,8,17,3
2056,2016-08-18,43.56,37.92,47.62,2016,8,18,4
2057,2016-08-19,42.21,37.63,46.1,2016,8,19,5
2058,2016-08-20,39.39,34.97,47.69,2016,8,20,6
2059,2016-08-21,37.03,31.0,47.69,2016,8,21,7
2060,2016-08-22,41.38,32.94,46.1,2016,8,22,1
2061,2016-08-23,41.35,35.69,45.19,2016,8,23,2
2062,2016-08-24,41.85,37.92,44.7,2016,8,24,3
2063,2016-08-25,41.45,36.33,45.09,2016,8,25,4
2064,2016-08-26,41.67,35.69,45.1,2016,8,26,5
2065,2016-08-27,41.37,36.79,45.19,2016,8,27,6
2066,2016-08-28,40.66,35.3,44.69,2016,8,28,7
2067,2016-08-29,41.52,33.79,46.19,2016,8,29,1
2068,2016-08-30,43.02,33.69,47.9,2016,8,30,2
2069,2016-08-31,43.85,38.76,46.69,2016,8,31,3
2070,2016-09-01,42.62,35.26,47.19,2016,9,1,4
2071,2016-09-02,45.58,42.65,47.5,2016,9,2,5
2072,2016-09-03,42.77,38.66,46.69,2016,9,3,6
2073,2016-09-04,41.58,36.85,48.0,2016,9,4,7
2074,2016-09-05,47.12,41.95,51.03,2016,9,5,1
2075,2016-09-06,48.17,45.35,52.0,2016,9,6,2
2076,2016-09-07,48.75,44.0,51.56,2016,9,7,3
2077,2016-09-08,44.49,37.69,47.89,2016,9,8,4
2078,2016-09-09,46.22,40.0,50.19,2016,9,9,5
2079,2016-09-10,42.87,38.74,47.7,2016,9,10,6
2080,2016-09-11,40.58,37.0,49.32,2016,9,11,7
2081,2016-09-12,43.82,35.7,50.65,2016,9,12,1
2082,2016-09-13,42.98,35.44,49.65,2016,9,13,2
2083,2016-09-14,42.41,35.02,49.0,2016,9,14,3
2084,2016-09-15,43.66,35.34,49.69,2016,9,15,4
2085,2016-09-16,41.3,31.92,48.07,2016,9,16,5
2086,2016-09-17,39.83,32.75,48.0,2016,9,17,6
2087,2016-09-18,35.66,27.5,49.01,2016,9,18,7
2088,2016-09-19,41.9,32.2,48.03,2016,9,19,1
2089,2016-09-20,43.79,35.8,49.04,2016,9,20,2
2090,2016-09-21,45.66,38.0,49.71,2016,9,21,3
2091,2016-09-22,46.87,41.12,49.6,2016,9,22,4
2092,2016-09-23,46.61,38.81,50.69,2016,9,23,5
2093,2016-09-24,41.57,32.3,49.03,2016,9,24,6
2094,2016-09-25,37.94,33.35,49.03,2016,9,25,7
2095,2016-09-26,46.55,35.55,53.66,2016,9,26,1
2096,2016-09-27,44.06,35.2,50.0,2016,9,27,2
2097,2016-09-28,43.28,32.0,50.87,2016,9,28,3
2098,2016-09-29,43.54,32.6,52.48,2016,9,29,4
2099,2016-09-30,45.46,37.69,50.49,2016,9,30,5
2100,2016-10-01,44.01,37.69,50.08,2016,10,1,6
2101,2016-10-02,43.77,37.9,54.69,2016,10,2,7
2102,2016-10-03,48.59,38.35,56.65,2016,10,3,1
2103,2016-10-04,52.54,46.76,55.99,2016,10,4,2
2104,2016-10-05,50.13,39.34,56.65,2016,10,5,3
2105,2016-10-06,52.35,46.99,57.54,2016,10,6,4
2106,2016-10-07,54.84,48.28,59.1,2016,10,7,5
2107,2016-10-08,48.55,42.69,54.49,2016,10,8,6
2108,2016-10-09,42.97,37.33,54.49,2016,10,9,7
2109,2016-10-10,53.74,39.19,65.0,2016,10,10,1
2110,2016-10-11,56.84,45.94,62.69,2016,10,11,2
2111,2016-10-12,51.5,41.04,62.3,2016,10,12,3
2112,2016-10-13,57.6,42.22,64.0,2016,10,13,4
2113,2016-10-14,54.85,42.41,63.38,2016,10,14,5
2114,2016-10-15,45.64,38.1,57.05,2016,10,15,6
2115,2016-10-16,45.61,38.06,63.01,2016,10,16,7
2116,2016-10-17,59.32,47.5,69.88,2016,10,17,1
2117,2016-10-18,57.58,43.27,64.73,2016,10,18,2
2118,2016-10-19,59.29,43.38,66.58,2016,10,19,3
2119,2016-10-20,59.65,46.34,66.11,2016,10,20,4
2120,2016-10-21,59.47,43.42,66.19,2016,10,21,5
2121,2016-10-22,52.21,41.21,63.05,2016,10,22,6
2122,2016-10-23,40.78,30.0,63.49,2016,10,23,7
2123,2016-10-24,54.59,33.2,66.11,2016,10,24,1
2124,2016-10-25,59.24,41.06,68.09,2016,10,25,2
2125,2016-10-26,60.41,43.47,67.0,2016,10,26,3
2126,2016-10-27,56.48,39.66,65.2,2016,10,27,4
2127,2016-10-28,56.61,42.91,66.11,2016,10,28,5
2128,2016-10-29,53.62,44.76,65.0,2016,10,29,6
2129,2016-10-30,51.15,45.41,63.89,2016,10,30,7
2130,2016-10-31,53.81,45.43,63.89,2016,10,31,1
2131,2016-11-01,50.13,41.48,67.15,2016,11,1,2
2132,2016-11-02,61.34,46.65,72.51,2016,11,2,3
2133,2016-11-03,63.64,51.64,72.19,2016,11,3,4
2134,2016-11-04,61.28,48.23,67.69,2016,11,4,5
2135,2016-11-05,51.07,43.46,61.99,2016,11,5,6
2136,2016-11-06,44.64,29.82,68.18,2016,11,6,7
2137,2016-11-07,57.63,42.24,66.81,2016,11,7,1
2138,2016-11-08,54.97,43.23,63.41,2016,11,8,2
2139,2016-11-09,52.28,35.0,65.49,2016,11,9,3
2140,2016-11-10,60.23,44.36,69.51,2016,11,10,4
2141,2016-11-11,61.23,47.34,69.51,2016,11,11,5
2142,2016-11-12,59.11,48.56,68.94,2016,11,12,6
2143,2016-11-13,52.64,44.44,66.57,2016,11,13,7
2144,2016-11-14,55.16,36.45,66.57,2016,11,14,1
2145,2016-11-15,59.5,43.71,68.69,2016,11,15,2
2146,2016-11-16,63.71,49.12,71.8,2016,11,16,3
2147,2016-11-17,62.23,50.14,69.53,2016,11,17,4
2148,2016-11-18,58.3,43.11,67.9,2016,11,18,5
2149,2016-11-19,53.29,45.34,63.0,2016,11,19,6
2150,2016-11-20,40.66,25.0,55.0,2016,11,20,7
2151,2016-11-21,44.16,10.88,67.49,2016,11,21,1
2152,2016-11-22,62.75,53.88,68.23,2016,11,22,2
2153,2016-11-23,57.45,43.19,66.9,2016,11,23,3
2154,2016-11-24,56.69,44.58,67.5,2016,11,24,4
2155,2016-11-25,55.58,42.49,67.0,2016,11,25,5
2156,2016-11-26,48.37,37.87,62.48,2016,11,26,6
2157,2016-11-27,51.17,42.66,67.0,2016,11,27,7
2158,2016-11-28,62.08,45.14,73.87,2016,11,28,1
2159,2016-11-29,65.38,55.82,71.71,2016,11,29,2
2160,2016-11-30,57.3,44.4,68.55,2016,11,30,3
2161,2016-12-01,64.64,50.39,72.69,2016,12,1,4
2162,2016-12-02,66.43,55.23,71.61,2016,12,2,5
2163,2016-12-03,56.85,49.18,68.41,2016,12,3,6
2164,2016-12-04,48.35,35.2,64.99,2016,12,4,7
2165,2016-12-05,60.81,43.61,71.71,2016,12,5,1
2166,2016-12-06,64.1,51.97,72.88,2016,12,6,2
2167,2016-12-07,63.08,50.19,71.01,2016,12,7,3
2168,2016-12-08,54.26,44.06,68.02,2016,12,8,4
2169,2016-12-09,55.75,41.84,68.33,2016,12,9,5
2170,2016-12-10,57.77,44.75,68.56,2016,12,10,6
2171,2016-12-11,60.85,48.55,70.0,2016,12,11,7
2172,2016-12-12,65.03,48.5,74.11,2016,12,12,1
2173,2016-12-13,66.47,57.5,71.79,2016,12,13,2
2174,2016-12-14,64.2,45.52,73.87,2016,12,14,3
2175,2016-12-15,66.92,51.68,73.91,2016,12,15,4
2176,2016-12-16,63.92,47.93,75.5,2016,12,16,5
2177,2016-12-17,55.63,44.2,69.28,2016,12,17,6
2178,2016-12-18,53.65,42.15,70.01,2016,12,18,7
2179,2016-12-19,64.44,44.45,73.49,2016,12,19,1
2180,2016-12-20,64.6,48.62,71.59,2016,12,20,2
2181,2016-12-21,64.64,47.12,75.0,2016,12,21,3
2182,2016-12-22,66.31,50.76,74.69,2016,12,22,4
2183,2016-12-23,65.09,50.29,70.53,2016,12,23,5
2184,2016-12-24,56.89,44.69,69.1,2016,12,24,6
2185,2016-12-25,49.66,39.11,70.11,2016,12,25,7
2186,2016-12-26,53.92,42.84,64.88,2016,12,26,1
2187,2016-12-27,61.93,43.42,72.89,2016,12,27,2
2188,2016-12-28,58.9,43.37,69.73,2016,12,28,3
2189,2016-12-29,58.43,40.99,70.1,2016,12,29,4
2190,2016-12-30,62.59,46.25,72.43,2016,12,30,5
2191,2016-12-31,58.95,46.22,71.02,2016,12,31,6
2192,2017-01-01,51.09,44.22,64.2,2017,1,1,7
2193,2017-01-02,60.2,44.99,73.2,2017,1,2,1
2194,2017-01-03,65.61,45.0,74.9,2017,1,3,2
2195,2017-01-04,66.29,51.36,73.69,2017,1,4,3
2196,2017-01-05,64.78,42.34,76.1,2017,1,5,4
2197,2017-01-06,64.63,46.74,75.1,2017,1,6,5
2198,2017-01-07,65.11,50.74,78.28,2017,1,7,6
2199,2017-01-08,59.98,47.89,75.52,2017,1,8,7
2200,2017-01-09,70.3,47.79,80.37,2017,1,9,1
2201,2017-01-10,65.67,49.19,75.15,2017,1,10,2
2202,2017-01-11,72.89,50.62,88.44,2017,1,11,3
2203,2017-01-12,75.28,56.58,88.01,2017,1,12,4
2204,2017-01-13,68.13,43.66,85.0,2017,1,13,5
2205,2017-01-14,65.0,50.01,81.79,2017,1,14,6
2206,2017-01-15,61.44,50.0,80.0,2017,1,15,7
2207,2017-01-16,68.48,40.98,83.92,2017,1,16,1
2208,2017-01-17,72.39,50.02,85.71,2017,1,17,2
2209,2017-01-18,78.83,57.29,92.6,2017,1,18,3
2210,2017-01-19,85.79,67.35,95.11,2017,1,19,4
2211,2017-01-20,88.0,67.1,98.69,2017,1,20,5
2212,2017-01-21,79.01,69.11,92.1,2017,1,21,6
2213,2017-01-22,72.07,60.1,92.12,2017,1,22,7
2214,2017-01-23,83.85,60.29,97.67,2017,1,23,1
2215,2017-01-24,87.9,69.09,99.1,2017,1,24,2
2216,2017-01-25,91.88,75.18,101.99,2017,1,25,3
2217,2017-01-26,87.88,77.5,97.2,2017,1,26,4
2218,2017-01-27,75.93,60.49,91.25,2017,1,27,5
2219,2017-01-28,61.42,40.8,80.0,2017,1,28,6
2220,2017-01-29,62.29,43.84,80.04,2017,1,29,7
2221,2017-01-30,70.81,44.68,87.08,2017,1,30,1
2222,2017-01-31,73.27,50.18,90.0,2017,1,31,2
2223,2017-02-01,69.09,53.9,79.11,2017,2,1,3
2224,2017-02-02,49.02,31.05,61.23,2017,2,2,4
2225,2017-02-03,47.77,32.49,60.0,2017,2,3,5
2226,2017-02-04,44.25,31.89,61.23,2017,2,4,6
2227,2017-02-05,29.76,8.0,60.07,2017,2,5,7
2228,2017-02-06,49.66,30.4,64.69,2017,2,6,1
2229,2017-02-07,55.46,39.95,69.01,2017,2,7,2
2230,2017-02-08,55.43,36.01,72.6,2017,2,8,3
2231,2017-02-09,61.11,42.64,75.01,2017,2,9,4
2232,2017-02-10,64.47,45.6,77.52,2017,2,10,5
